gene	pLI
HSP90AB1	0.990965376952322
GTPBP2	0.989199670574173
YIPF3	0.737965433377923
CAPN11	1.05763563322142e-07
TMEM63B	0.999470294556074
GPR116	0.967492002516229
CYP39A1	5.18744643299835e-10
MEP1A	3.56520148325484e-05
AARS2	2.52761715410779e-05
TDRD6	3.70199962769415e-22
ENPP5	1.11209892287676e-05
RUNX2	0.993444834004333
PLA2G7	2.11669632815178e-09
RCAN2	0.409827165094867
CLIC5	0.00891103600217428
NFKBIE	0.476610324061912
TCTE1	1.3639455589175e-07
SLC25A27	0.739634370461049
SUPT3H	0.00177429625915765
SPATS1	0.000781903757236769
ENPP4	0.361861386185826
CDC5L	0.999972530104031
CRISP1	0.000135130623614599
GPR115	0.00037399790064064
DEFB114	0.165174029334436
TNFRSF21	0.878028703649703
DEFB110	0.0327602169434359
CRISP3	6.3658604678102e-05
CENPQ	0.000164111031009501
PGK2	0.000563711860234555
RHAG	0.889835561054072
GPR110	6.84585469411162e-11
GPR111	7.79160646846675e-12
OPN5	0.98490631438854
MUT	6.20057928528961e-17
DEFB113	0.00441597243080048
CD2AP	0.896319658225237
PTCHD4	0.197569142911482
CRISP2	3.24641344649084e-09
MCM3	0.000142777452235504
TFAP2D	0.974112499945432
IL17F	0.0260974649736158
PAQR8	0.161365598048888
GSTA1	0.0482556090667212
ELOVL5	0.895232380049342
GSTA2	2.47174631612496e-07
IL17A	0.149958805891542
GSTA3	0.289303035642949
GSTA4	0.0162715529428055
EFHC1	7.01106032940371e-12
TMEM14A	0.409720412575476
TFAP2B	0.986391006589373
DEFB112	0.00263003821072106
ICK	0.530636838349448
PKHD1	1.00528518213589e-19
GSTA5	2.34275088388608e-08
GCM1	0.983201869395341
FBXO9	0.977383834217256
TRAM2	0.992365088521434
LRRC1	0.988093007312123
HCRTR2	0.178164848833471
BEND6	0.390725340659546
HMGCLL1	2.83458365169637e-06
RAB23	0.0286843329048598
KLHL31	0.0675899548829344
FAM83B	8.45217618504992e-07
DST	1
COL21A1	6.77068517430936e-16
GCLC	0.995835045155528
TINAG	7.88699025333922e-14
MLIP	2.68996007457771e-09
BMP5	5.96358291653163e-05
KHDRBS2	0.0970469301125716
GFRAL	0.000407380340295191
ZNF451	3.37955315666022e-06
KIAA1586	5.88629523540708e-06
BAG2	0.0818038365559128
PRIM2	1.1715550593544e-06
EYS	1.50252887694035e-06
FAM135A	0.953609325931468
KHDC1L	0.0120116641236261
LMBRD1	2.34895084446973e-05
OGFRL1	0.000531412018822601
B3GAT2	0.000289719672055033
KCNQ5	0.998432646932068
KHDC1	0.000336223194663795
DPPA5	0.0316400663081279
COL9A1	2.73316972248192e-12
COL19A1	1.25234412439581e-11
KHDC3L	0.592650913351411
SMAP1	0.972564975304247
PTP4A1	0.874094778250571
RIMS1	0.655762788866752
C6orf57	0.135807324332773
FKBP1C	0.000570954192542579
PHF3	0.999877029060042
LGSN	8.42636417735129e-06
BAI3	0.999999988352111
MTO1	3.58979942960184e-05
IMPG1	5.43998939789602e-13
HTR1B	0.612776695649094
HMGN3	0.498901274448814
DDX43	0.000130590073684229
MB21D1	1.48742092946758e-05
IRAK1BP1	0.000598769339224228
OOEP	0.204348915591109
MYO6	0.206130593305175
SENP6	0.999974691868323
COL12A1	0.999999954274446
LCA5	0.011033497150374
FILIP1	4.35625951572155e-05
SLC17A5	0.0625812852547764
PHIP	0.999999992233957
EEF1A1	0.97799914314224
CD109	2.77332025225642e-31
COX7A2	0.357377445850937
TMEM30A	0.123730840538752
IBTK	0.999837165272157
RWDD2A	0.000721306401105885
KIAA1009	2.59518327488466e-14
MRAP2	0.000276828367294164
CYB5R4	0.00473586082574805
PGM3	0.0113262823633757
PRSS35	7.53744513218957e-07
SH3BGRL2	0.000437748922513722
SNAP91	0.940655053744451
TTK	0.00761645695545446
BCKDHB	8.62028357086458e-06
ME1	2.27760738933909e-07
FAM46A	0.305298777449982
DOPEY1	0.999999874338802
RIPPLY2	0.0732024229612352
TPBG	0.11385356090832
UBE3D	3.09022762603875e-07
TBX18	0.995692926073687
ELOVL4	0.664192647227302
AKIRIN2	0.967262151412904
CGA	0.246025064563005
PNRC1	0.823874618360239
SYNCRIP	0.998766106393289
SLC35A1	0.160369751055137
NT5E	4.41430083684603e-05
CNR1	0.829889766590279
ORC3	9.59766179246826e-05
HTR1E	0.422244294261043
RNGTT	0.972094109982257
SNX14	2.8369028894257e-06
C6ORF165	1.43422054876974e-05
SPACA1	0.327584725863024
ZNF292	0.99997452882604
RARS2	6.26822295620803e-06
SMIM8	0.0351318130126506
GJB7	1.25247443051593e-06
MAP3K7	0.995678935226629
KLHL32	0.745089292546219
LYRM2	0.0562860805775228
EPHA7	0.99842267768593
FUT9	0.0683418136385301
FHL5	8.67217762755653e-08
UFL1	1.99753777497626e-08
GABRR1	3.59166917320577e-06
GABRR2	1.22472698094677e-05
SRSF12	0.0113327791964882
GPR63	0.613535804048816
MANEA	0.0463811940689299
GJA10	3.32803020058388e-07
PM20D2	0.000787214712365547
MDN1	0.999999999999433
ANKRD6	4.3402061229646e-06
BACH2	0.817458365705108
UBE2J1	0.79341975774187
RRAGD	0.946085563761637
NDUFAF4	0.333342015268969
SIM1	0.992836891061161
CCNC	0.984892619644184
LIN28B	0.68122005650037
ATG5	0.974283063097841
FAXC	0.835599947867241
GRIK2	0.996685962808012
BVES	0.00101436461756272
POPDC3	8.15669544682192e-05
PNISR	0.997206144951168
ASCC3	9.54190045400723e-08
PRDM1	0.968392452999047
PREP	0.977460503154763
HACE1	0.0550047793136758
USP45	8.01788674677358e-14
MMS22L	0.266786315827898
COQ3	3.0499211073799e-09
FBXL4	0.0222148371865245
MCHR2	0.000147848664440153
C6orf203	0.00872403188175007
ARMC2	2.51661748653546e-07
PPIL6	2.61342213078491e-06
NR2E1	0.985682232951215
OSTM1	0.0440196540248474
CEP57L1	1.04168302809752e-09
CD164	0.345789196782486
SNX3	0.440863830646466
PDSS2	6.7924346209343e-05
SMPD2	2.13036637437704e-08
AIM1	2.081205095193e-14
RTN4IP1	1.10117375517421e-05
SCML4	0.234568006344958
SESN1	0.00035856751004533
LACE1	1.20546404399091e-06
SEC63	0.000458343245158187
BEND3	0.7756908846714
QRSL1	4.33754400831036e-05
GTF3C6	0.0515088874725778
MICAL1	3.6815601554638e-10
WISP3	0.0313842036814365
KIAA1919	0.00110455643815344
WASF1	0.971008459640945
REV3L	0.999999999998084
AK9	6.89823794275793e-09
CDK19	0.995786168557213
GPR6	0.739515334997977
FIG4	3.235412320312e-22
CDC40	0.940315471047253
SLC22A16	7.07024448829999e-20
FYN	0.998085388517164
DDO	1.0579649112416e-08
RPF2	0.691143443446169
METTL24	0.0100496818034538
ZBTB24	0.0162231260298223
TRAF3IP2	0.00103105300482005
AMD1	0.868531035110923
SLC16A10	0.213165461720314
TSPYL1	0.0320369542204313
MARCKS	0.26249394199957
HDAC2	0.998759636364657
RSPH4A	4.4977203416667e-07
FRK	1.26468393366336e-09
COL10A1	0.000257442734115589
ZUFSP	6.07014992584836e-06
TUBE1	3.83931654993801e-05
LAMA4	4.08935627156328e-09
TSPYL4	0.0660538491640065
FAM26E	0.000854814678221689
FAM229B	0.556288042591007
NT5DC1	0.217234983066139
FAM26F	1.50417788325914e-05
RWDD1	0.319367782770516
HS3ST5	0.86135971923959
DSE	0.97809481621118
FAM26D	0.577085826885616
RFPL4B	0.00034863900621262
CEP85L	0.0518820761076928
GPRC6A	1.36244140157317e-09
SLC35F1	0.655468727768645
GJA1	0.172844987166257
ASF1A	0.12555540947137
MCM9	0.00259502559993149
DCBLD1	0.000182700392551781
GOPC	0.0628423885380899
VGLL2	0.846184697590762
KPNA5	0.000554188811252612
TBC1D32	7.43305439143322e-10
SERINC1	0.198303289413146
MAN1A1	0.657188936522238
HSF2	0.848961475266454
NUS1	0.8544115788426
PLN	0.117351283389421
RFX6	0.0425545667301935
FAM184A	1.82196830200634e-10
FAM162B	0.000574950323513023
ROS1	2.86094070813951e-39
PKIB	0.217160109451536
SMPDL3A	7.95538645591275e-11
FABP7	0.082988721848074
RSPO3	0.133732225456414
HEY2	0.766824088949517
CLVS2	0.372279034293424
HDDC2	0.000869532238050355
CENPW	0.473075584274314
TRMT11	2.23224431660672e-05
TPD52L1	0.00597367378957614
HINT3	0.0879709125921555
RNF146	0.392209604706029
RNF217	0.357121339389907
C6orf58	5.91226080272836e-11
KIAA0408	5.43998641416105e-06
NCOA7	0.998976154250174
TRDN	3.27849955070555e-11
ECHDC1	3.75248939190718e-05
NKAIN2	0.0299942444196468
MED23	0.393862273121858
STX7	0.0732801706454372
EPB41L2	0.999278348593738
ENPP1	2.89213107973852e-05
ENPP3	2.30546614131614e-16
MOXD1	1.14444942125984e-08
PTPRK	0.99316151553854
CTGF	0.757490284285085
ARHGAP18	4.72965647117718e-06
L3MBTL3	0.999710110410099
SAMD3	1.46526992916446e-05
ARG1	0.00183023889107515
OR2A4	0.68311493776544
THEMIS	0.36455654386489
LAMA2	5.67353961782269e-21
TMEM200A	0.823917272598532
AKAP7	0.00107559594215417
TMEM244	0.0311304099697105
AHI1	1.64491054272908e-13
VNN2	2.66247530678565e-06
SGK1	0.994528639127994
EYA4	0.222523075517166
SLC18B1	8.43420163179604e-10
TAAR5	2.64290041830847e-07
VNN3	0.0295002437350653
ALDH8A1	4.7181603325945e-06
TCF21	0.79411294903555
RPS12	0.811536965552877
TAAR8	0.00208112007692461
TAAR1	0.0019714555014578
PDE7B	0.893170777712363
MYB	0.733606758323782
HBS1L	0.809347551011325
SLC2A12	0.0671154849614223
TAAR6	0.139941768487739
TAAR2	2.07181118691119e-05
VNN1	9.39544904530707e-08
TBPL1	0.862898599246499
PERP	0.449818872122424
IFNGR1	0.638695481493216
OLIG3	0.671624164185033
MTFR2	8.91781671745996e-05
PEX7	2.29819020318576e-07
IL22RA2	5.05276379950279e-09
PBOV1	0.00712125958438624
CCDC28A	0.00051039462863727
KIAA1244	0.976847963776386
SLC35D3	0.136227859940867
MAP3K5	0.968417718900998
REPS1	0.998162091963782
HEBP2	0.00515522238207589
MAP7	0.959870804949651
TNFAIP3	0.99930788748694
ECT2L	4.47955098263448e-27
IL20RA	0.00482816169948883
TXLNB	2.1013094778844e-15
VTA1	0.0578517429149172
NMBR	0.00421974208024068
SF3B5	0.60522909954223
HIVEP2	0.999998454112987
ADAT2	1.05895504892293e-06
HECA	0.697827190201276
PLAGL1	0.868468240139935
GPR126	0.33788350988465
UTRN	1.08009055755572e-06
STX11	0.0179345912673551
LTV1	9.68331718730191e-06
ABRACL	0.262367596164386
AIG1	8.60810021044432e-05
PHACTR2	0.0729506744513003
CITED2	0.703114678224652
PEX3	0.00137244485502541
FUCA2	0.000215814362019824
PCMT1	0.382850397645362
GINM1	0.000288573669895214
GRM1	0.995340432200082
ZC3H12D	0.687721088310924
SUMO4	0.217761145730533
KATNA1	0.000862543609618192
TAB2	0.999490637211177
STXBP5	0.999954904123845
LATS1	0.999761203960586
NUP43	1.60450424499872e-06
PPIL4	0.000196423011632212
FBXO30	0.979399173251461
SAMD5	0.000812039323633948
LRP11	0.070933166025413
SASH1	0.102625400715418
EPM2A	2.31661029267515e-05
SHPRH	0.919982090783224
RAB32	0.00708948672893136
UST	0.977515134493041
RAET1G	0.00110514266377376
C6orf211	2.25596007813811e-07
ULBP3	1.29689936906519e-06
ESR1	0.978238390191141
PPP1R14C	0.00381453476413993
SYNE1	5.0968192840855e-19
ZBTB2	0.973121722716371
RAET1L	0.000140042830981116
RMND1	7.70572875710701e-05
CCDC170	1.82211853212481e-17
MTHFD1L	0.366299079896072
MYCT1	4.12451782366508e-05
ULBP1	0.000120648172997424
PLEKHG1	0.00724266449789515
AKAP12	0.876880743344717
VIP	0.00465181735579544
IYD	0.0715671949640355
FBXO5	0.994363289963758
RAET1E	8.65238823520178e-05
ULBP2	0.00581998197981048
TFB1M	3.69104439508976e-05
IPCEF1	0.661796899670338
SCAF8	0.999999881178843
NOX3	6.55903295392870e-09
SNX9	0.931497736843244
TIAM2	0.356434354268276
TMEM242	0.00705104467545861
ZDHHC14	0.970872814029958
MTRF1L	1.97606821334844e-06
RGS17	0.72278866904853
OPRM1	2.36350668324082e-05
SERAC1	0.00449061059600885
ARID1B	0.999654497430291
CLDN20	0.000708289924297278
CNKSR3	0.105461315068285
GTF2H5	0.045160935024343
SYNJ2	0.000186178933945156
TMEM181	0.914869735668157
TULP4	0.999957707441064
MRPL18	0.000549768234722031
IGF2R	0.999980967540011
SOD2	0.881878943499655
SLC22A2	1.99551975108335e-06
RSPH3	0.00340528754865023
SLC22A3	0.000514087326562147
FNDC1	3.21806578391651e-07
LPA	7.17534900529742e-29
PNLDC1	2.40046819749805e-07
TAGAP	0.864493526448389
DYNLT1	0.163618223056585
SLC22A1	3.19869249731631e-12
ACAT2	0.00989729158593947
SYTL3	3.48238008588315e-15
PLG	0.00378949203287813
TCP1	0.980579553043034
EZR	0.975378642294855
WTAP	0.992895373193112
MAS1	0.000684907196792699
PARK2	0.0612152284464071
PDE10A	0.999073346094882
T	0.000703887698836187
PACRG	0.000388450015057847
GPR31	0.000287176152451451
CCR6	0.0559397215017833
TCP10L2	0.616749800710945
MPC1	0.13030542223831
FGFR1OP	0.880292371681444
QKI	0.944104705944759
C6orf118	4.21186716386489e-17
SFT2D1	0.299280355273358
MAP3K4	0.999999499925837
AGPAT4	0.554853166407399
RNASET2	0.0352374254321782
RPS6KA2	0.417646123718891
PRR18	0.503381236289556
ERMARD	5.04453731314832e-09
THBS2	0.301935009723199
DLL1	0.998191573690806
TBP	0.385613633909942
KIF25	1.28737642532668e-09
WDR27	1.30842736141364e-14
TCTE3	0.00239151107489646
FRMD1	1.34363352861361e-12
PDCD2	0.026348002876931
FAM120B	6.6602005173508e-06
PHF10	0.0435658510826672
SMOC2	0.524844382031513
UNC93A	4.37249760264919e-06
PSMB1	0.675583386103225
TCP10	0.574898407103217
MLLT4	0.99999983322256
TTLL2	2.60946738365676e-06
C6orf120	0.0452468247481264
CYP2W1	0.000664193442403892
ADAP1	0.858156260149593
GPR146	0.00239750946582155
COX19	9.34989619819092e-05
GET4	0.962413745841618
FAM20C	0.592572979430904
MAFK	0.564218283606007
TMEM184A	0.00192247797345952
HEATR2	4.63095538534198e-06
PRKAR1B	0.313902013067364
SUN1	0.894423044021512
GPER1	0.720322762128589
MICALL2	1.10606407305638e-16
ZFAND2A	0.00245802256299532
INTS1	0.135493264796709
PSMG3	0.194452537834593
C7orf50	0.00708306198378734
PDGFA	0.842844463369446
CARD11	0.999988544681611
IQCE	1.61547888021368e-18
FOXK1	0.94357113381519
GNA12	0.894240309810544
AMZ1	2.18133440737831e-17
BRAT1	5.84525205891959e-08
MAD1L1	3.42204056942559e-11
EIF3B	0.999918079234197
SDK1	0.563243463772327
CHST12	0.000173629643565317
LFNG	0.36312181835099
FTSJ2	0.000119721149876266
NUDT1	8.97644743618452e-09
ELFN1	0.697181552189118
TTYH3	0.966327585142792
SNX8	0.11150153787711
SLC29A4	0.0201039401725639
MMD2	0.000624134444542525
AIMP2	0.0424221872257814
CCZ1	0.991352851042095
USP42	0.996560516154107
WIPI2	0.0550581670940364
RNF216	0.843961853932
FBXL18	1.15948166172015e-05
ACTB	0.922336551561948
EIF2AK1	0.0354348496130647
FSCN1	0.734732506907527
RBAK	0.471985064938767
PAPOLB	0.028837842174245
RBAK-RBAKDN	0.716081429058749
PMS2	6.25289098698443e-11
OCM	3.97339815178713e-05
RADIL	2.08113061235467e-10
TNRC18	0.999880230639367
COL28A1	2.55443384046905e-17
ZNF12	0.4446620390259
FAM220A	8.20563230642585e-05
ICA1	0.00232613209084803
CCZ1B	0.991756307846319
CYTH3	0.620583304782637
FLJ20306	0.558669382711065
GRID2IP	0.343151428486107
C1GALT1	0.641418509554836
GLCCI1	0.510104780699587
ZNF853	0.00088490625168643
C7orf26	0.950466879184221
RPA3	5.45250146857732e-05
RAC1	0.497062319586057
MIOS	0.0129502484969717
ZDHHC4	2.58940213093227e-08
DAGLB	2.03673505180349e-05
KDELR2	0.233798371387232
ETV1	0.99437479198871
THSD7A	0.998303945693625
AGMO	8.09583268270918e-07
ARL4A	0.641767667417207
TSPAN13	0.856456000183586
NDUFA4	0.452665215457452
MEOX2	0.647345596599247
NXPH1	0.526644946964065
TMEM106B	0.806718683392349
PHF14	0.338510073153677
ISPD	0.00902978139229338
AGR2	0.681443644565737
ANKMY2	0.000636648221039061
SCIN	1.32618200692962e-13
BZW2	0.99307906946696
SOSTDC1	0.295668545426105
DGKB	0.941382704500027
TOMM7	0.658105769596357
IL6	0.251230355407691
SNX13	0.99019920383024
CDCA7L	0.902454273311561
STEAP1B	0.00024392956798746
ABCB5	1.85093651350336e-18
SP4	0.996760540058574
AGR3	2.41148503696925e-12
TMEM196	0.00112758498457665
FERD3L	0.255513990757212
TWIST1	0.574470399691427
TWISTNB	0.662322171608025
HDAC9	0.993036346145125
FAM126A	0.693701262581207
AHR	0.9996534306361
ITGB8	0.995801797657656
MACC1	2.27056698802869e-15
RAPGEF5	0.999756451801802
NFE2L3	4.78156132031915e-07
GPNMB	1.72039386036552e-12
NPY	0.554770646757119
MPP6	0.994434271718754
STK31	0.283614215034416
CYCS	0.58754297118122
HNRNPA2B1	0.952519998924759
TRA2A	0.110094494398126
C7orf31	1.8097005227217e-07
CCDC126	0.738610132339748
CBX3	0.593540947581633
FAM221A	2.40261249338052e-07
NPVF	0.00221109988369007
MALSU1	1.18355115532883e-07
OSBPL3	0.00344058532840955
NUPL2	0.00015081252719017
KLHL7	0.000749481962039305
IGF2BP3	0.999391557568088
DFNA5	3.79867115427099e-05
SNX10	0.0234942387644232
RP1-170O19.20	0.0248484059149815
HOXA5	0.78528493513609
HOXA4	0.0443725710856538
HOXA2	0.635546377465223
HOXA3	0.91970822343498
HOXA1	0.29160361837842
HOXA9	7.35205586381908e-05
HOXA6	0.00615335325284978
SKAP2	0.855903555026648
JAZF1	0.947243632123349
TAX1BP1	2.93336376370573e-05
HIBADH	0.192704194341438
EVX1	0.0469686851634993
HOXA10	0.904514843724051
HOXA7	0.0182355684174545
HOXA11	0.850665532751617
CREB5	0.981906489301963
GHRHR	0.00154515251030644
CRHR2	1.87216095942046e-06
WIPF3	0.00118392535749557
CPVL	3.39935167223009e-05
ZNRF2	0.556894308662543
CCDC129	2.45440045111473e-18
CHN2	0.0140967050274955
PRR15	0.46510109020621
GARS	0.554482023154281
SCRN1	0.576025673018937
FAM188B	2.18059612432375e-15
FKBP14	2.66957391932136e-05
NEUROD6	0.647248018591818
PLEKHA8	3.00773841080734e-05
INMT	0.000712972683603403
ADCYAP1R1	0.00310455959390636
NOD1	8.28209809830371e-13
AQP1	0.0418552375002337
GGCT	0.00186752016899601
C7orf41	0.70238292155863
PDE1C	0.00232374390764035
KIAA0895	0.00334368899280709
DPY19L1	0.2456681267538
BBS9	1.03511469236621e-07
NT5C3A	0.00850496494053565
RP9	0.456250166638733
FKBP9	0.0440165992248229
HERPUD2	0.854220996131106
PPP1R17	0.0171381718708602
BMPER	0.000418085112816951
ANLN	0.928527451057761
EEPD1	0.0083472712738437
KBTBD2	0.997113021092935
AVL9	0.000141529790105549
SEPT7	0.988174624352032
NPSR1	2.29580357699235e-06
LSM5	0.0157106999923391
TBX20	0.258758885632141
RALA	0.938740815003154
C7orf10	4.68815298028222e-10
GPR141	0.00116235169542842
MPLKIP	0.00177765021928545
POU6F2	0.00526112395413156
SFRP4	0.00653519809808517
NME8	1.53582506034598e-19
CDK13	0.946680110633505
YAE1D1	0.376441380221449
INHBA	0.527033792569273
PSMA2	0.981527160287655
AOAH	5.77462712002202e-10
FAM183B	0.0646004640217172
VPS41	3.05464419793081e-07
EPDR1	0.133646942833797
ELMO1	0.999812184622692
C7orf25	0.70493609302062
AMPH	0.0522031646692614
STARD3NL	0.00397273476580196
GLI3	0.999980188765016
STK17A	0.120620881168409
YKT6	0.813088590132298
AEBP1	0.036441258857526
URGCP-MRPS24	0.00914900235583492
POLD2	0.80386098568323
PGAM2	0.000647404181543493
POLM	6.02995405422213e-08
HECW1	0.999998969353416
BLVRA	0.632507399235366
DBNL	0.0427192366949762
NUDCD3	0.898321710502794
URGCP	0.125838887918244
GCK	0.957282265499325
SPDYE1	0.162238146466367
UBE2D4	0.00167550354105543
MRPL32	0.00532646961834482
MRPS24	0.0012586536374028
MYL7	2.11086876134359e-06
COA1	0.160808369430979
CAMK2B	0.633764568815795
OGDH	0.976344767785441
ZMIZ2	0.998854076186637
TMED4	0.645643887629395
H2AFV	0.389235553993703
NPC1L1	1.80907635411005e-10
ADCY1	0.999682880383837
IGFBP3	0.745077182024453
IGFBP1	0.00866283832942364
PPIA	0.792801156055433
TNS3	0.999978755571507
MYO1G	9.96312317790395e-07
TBRG4	0.899455434509244
CCM2	0.373363391836724
DDX56	8.79186883736352e-06
PKD1L1	3.94626787284596e-20
C7orf65	0.000211230010147273
RAMP3	0.056768101611964
NACAD	0.390538006359054
PURB	0.575567177798756
ZPBP	0.109082153231642
SUN3	0.000125467702101357
HUS1	0.011891993778317
VSTM2A	0.933585059543881
UPP1	5.44346498664336e-05
COBL	0.954035542119396
DDC	0.000125950243232258
SEC61G	0.611396725612911
IKZF1	0.979832969996293
LANCL2	0.676135458449055
C7orf69	0.243214443756029
GRB10	0.546774656770891
EGFR	0.998376895899759
POM121L12	6.71455837828086e-05
AC004899.1	0.00081164507273484
ABCA13	2.0567345600184e-71
FIGNL1	0.000417417691092911
C7orf57	2.42524312789383e-05
VWC2	0.783676701058284
ZNF107	2.36555472006271e-17
VOPP1	0.113285648427368
PSPH	0.66754794066642
SEPT14	0.000916529586190526
ZNF479	0.00589422889073059
GBAS	0.000136947069046391
ZNF727	1.08633971478738e-05
ZNF736	0.130327842741658
ZNF679	7.70774817817536e-09
CHCHD2	0.00773163491881487
MRPS17	0.734892233766775
CCT6A	0.997466847267282
PHKG1	8.3500230059875e-10
ZNF713	0.00077590389826756
SUMF2	0.000180208584799339
ZNF680	2.37558175839679e-06
ZNF716	1.22048280641191e-08
GUSB	8.44068165371658e-05
ERV3-1	1.92613751522978e-08
RABGEF1	0.987119199675092
CRCP	0.00102169491858184
WBSCR17	0.0566592727070755
TYW1	0.00444243971196702
ZNF273	3.49772793062321e-05
ZNF138	1.3716815381668e-07
AUTS2	0.997137848773305
KCTD7	0.987119199675092
ASL	5.05387707387134e-07
VKORC1L1	0.838137762296074
SBDS	0.360274850177879
TYW1B	2.737293487066e-08
ZNF92	3.17622886460507e-05
CALN1	0.121349622908915
TPST1	0.0429136785135193
ZNF117	0.000139604461695788
TMEM248	0.363412302739237
DNAJC30	0.00402872943817969
WBSCR28	8.58393393053883e-07
WBSCR27	0.245381951482507
TRIM74	0.769835873174714
BCL7B	0.663485183337179
STX1A	0.877102218587269
ELN	3.58159025661482e-06
WBSCR22	0.93967566005544
CLDN4	0.00108345667203707
FKBP6	0.0900449470146178
TBL2	0.0152884066358263
ABHD11	4.60983087023504e-06
CLDN3	0.677209849251594
VPS37D	0.655281383572339
BAZ1B	0.999997476998556
TRIM50	1.25357938110206e-06
NSUN5	3.93329760413753e-06
MLXIPL	0.842200373672519
WBSCR16	0.000446876448419452
LIMK1	0.98047290774612
RFC2	0.00410952026885176
NCF1	0.909526187391411
HIP1	0.999925907226129
LAT2	0.012926818581307
EIF4H	0.893097123531804
CCL26	0.0990089642702613
GTF2IRD1	0.999895359419053
GTF2I	0.998398520586018
CCL24	0.0151428679698357
RHBDD2	0.609034197509708
CLIP2	0.999667483297115
POR	0.00282943739688939
SRCRB4D	0.00165185055060195
STYXL1	0.0360609064997971
CD36	2.19100855560272e-45
TMEM60	0.66119540685481
CCDC146	1.40077494448923e-15
PTPN12	0.999698001552837
HSPB1	0.000434191642066137
YWHAG	0.925931306447441
MAGI2	0.974542795389262
SRRM3	0.879700280869947
FGL2	0.0785421744065014
RSBN1L	0.710624223516669
UPK3B	0.00105489948823634
ZP3	0.0061821945408553
MDH2	0.455376042113386
GNAI1	0.886588247250612
GSAP	1.11057978522395e-13
POMZP3	0.863153372195299
DTX2	0.07462414852737
PHTF2	0.214969880118301
DBF4	0.99925275301718
ABCB4	0.000172716725938735
ABCB1	0.926774074026472
SEMA3A	0.998503742479981
GRM3	0.970936426092636
TMEM243	8.13687435474131e-05
DMTF1	0.994915117002784
SLC25A40	4.90221227985178e-06
HGF	0.999139467589633
CROT	4.9687969823052e-18
SEMA3C	0.434735877847325
CACNA2D1	0.999993141664058
PCLO	0.999999999972867
